Advertiser,Campaign,Site (CM360),Placement,Ad,Creative,Date,Impressions,Clicks,Click Rate
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-300x250-NA,7/27/25,20,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA,7/21/25,11,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA,7/22/25,6,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA,7/23/25,17,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA,7/24/25,20,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA,7/25/25,13,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA,7/26/25,14,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-300x250-NA,7/27/25,14,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA,7/21/25,17,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA,7/22/25,15,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA,7/23/25,17,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA,7/24/25,29,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA,7/25/25,20,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA,7/26/25,22,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-300x250-NA,7/27/25,21,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA,7/21/25,16,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA,7/22/25,10,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA,7/23/25,18,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA,7/24/25,24,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA,7/25/25,16,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA,7/26/25,13,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-300x250-NA,7/27/25,19,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA,7/21/25,19,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA,7/22/25,33,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA,7/23/25,25,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA,7/24/25,32,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA,7/25/25,26,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA,7/26/25,15,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-300x250-NA,7/27/25,29,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/21/25,949,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/22/25,1242,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/23/25,3021,1,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/24/25,3089,1,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/25/25,2679,2,0.07
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/26/25,2824,2,0.07
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-Jazz-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-Jazz-DE-Grn-300x250-NA,7/27/25,3671,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-WBW-DE-Grn-300x250-NA,7/21/25,880,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-WBW-DE-Grn-300x250-NA,7/22/25,1225,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-WBW-DE-Grn-300x250-NA,7/23/25,2869,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-WBW-DE-Grn-300x250-NA,7/24/25,3011,2,0.07
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-WBW-DE-Grn-300x250-NA,7/25/25,2537,1,0.04
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-WBW-DE-Grn-300x250-NA,7/26/25,2894,1,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-WBW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-WBW-DE-Grn-300x250-NA,7/27/25,3680,1,0.03
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-YWW-DE-Grn-300x250-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~300x250_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25InMarket-Excite-YWW-DE-Grn-300x250-NA_AU~None,Engagement-Display-Summer25-Excite-YWW-DE-Grn-300x250-NA,7/21/25,960,1,0.1
